lat,lon,name,admin1,admin2,cc
38.11035,23.83505,Ekali,Attica,Nomarchia Athinas,GR
39.37194,21.18333,Voulgareli,Epirus,Nomos Artas,GR
38.48413,23.54774,Dhrosia,Central Greece,Nomos Evvoias,GR
38.11977,23.86428,Drosia,Attica,Nomarchia Anatolikis Attikis,GR
37.53888,22.89323,Drepanon,Peloponnese,Nomos Argolidos,GR
38.02375,23.90788,Dhrafi,Attica,Nomarchia Anatolikis Attikis,GR
39.12722,22.30028,Domokos,Central Greece,Nomos Fthiotidos,GR
38.61352,21.38072,Dhokimion,West Greece,Nomos Aitolias kai Akarnanias,GR
38.43333,22.66667,Distomo,Central Greece,Nomos Voiotias,GR
38.1,23.88333,Dionysos,Attica,Nomarchia Anatolikis Attikis,GR
37.59361,22.04417,Dimitsana,Peloponnese,Nomos Arkadias,GR
37.46231,23.17332,Didyma,Peloponnese,Nomos Argolidos,GR
39.9225,21.80278,Deskati,West Macedonia,Nomos Grevenon,GR
38.47995,22.49336,Delphi,Central Greece,Nomos Fokidos,GR
35.49955,23.97488,Daratsos,Crete,Nomos Chanias,GR
37.95002,23.73437,Dhafni,Attica,Nomarchia Athinas,GR
38.11667,23.88333,Rodopoli,Attica,Nomarchia Anatolikis Attikis,GR
38.4,22.93333,Ayios Yeoryios,Central Greece,Nomos Voiotias,GR
37.79763,22.79727,Ayios Vasilios,Peloponnese,Nomos Korinthias,GR
38.2814,23.58823,Ayios Thomas,Central Greece,Nomos Voiotias,GR
38.14657,23.85608,Agios Stefanos,Attica,Nomarchia Anatolikis Attikis,GR
39.14417,20.86292,Agios Spyridon,Epirus,Nomos Artas,GR
38.42051,23.64772,Ayios Nikolaos,Central Greece,Nomos Evvoias,GR
37.85,21.11667,Ayios Nikolaos,West Greece,Nomos Ileias,GR
35.19106,25.71524,Agios Nikolaos,Crete,Nomos Lasithiou,GR
38.75612,22.85757,Ayios Konstandinos,Central Greece,Nomos Fthiotidos,GR
38.63337,21.3995,Ayios Konstandinos,West Greece,Nomos Aitolias kai Akarnanias,GR
37.61472,26.29444,Agios Kirykos,North Aegean,Nomos Samou,GR
39.53889,24.99167,Agios Efstratios,North Aegean,Nomos Lesvou,GR
39.4,21.08333,Agios Dimitrios,Epirus,Nomos Artas,GR
37.93333,23.73333,Agios Dimitrios,Attica,Nomarchia Athinas,GR
37.34519,22.76466,Agios Andreas,Peloponnese,Nomos Arkadias,GR
37.59975,22.8456,Ayios Adhrianos,Peloponnese,Nomos Argolidos,GR
37.9272,23.14084,Agioi Theodoroi,Peloponnese,Nomos Korinthias,GR
35.06667,24.96667,Agioi Deka,Crete,Nomos Irakleiou,GR
38.29169,23.91011,Ayioi Apostoloi,Attica,Nomarchia Anatolikis Attikis,GR
37.98938,23.66011,Agia Varvara,Attica,Nomarchia Athinas,GR
35.13715,25.00131,Agia Varvara,Crete,Nomos Irakleiou,GR
38.35,22.91667,Ayia Trias,Central Greece,Nomos Voiotias,GR
37.63707,22.80504,Ayia Trias,Peloponnese,Nomos Argolidos,GR
39.085,26.37,Agiasos,North Aegean,Nomos Lesvou,GR
39.24806,26.27167,Agia Paraskevi,North Aegean,Nomos Lesvou,GR
38.01667,23.83333,Agia Paraskevi,Attica,Nomarchia Athinas,GR
37.1543,26.85162,Agia Marina,South Aegean,Nomos Dodekanisou,GR
35.51877,23.93011,Agia Marina,Crete,Nomos Chanias,GR
35.09707,24.68818,Agia Galini,Crete,Nomos Rethymnis,GR
39.71901,22.75869,Agia,Thessaly,Nomos Larisis,GR
38.25149,23.69554,Avlonas,Attica,Nomarchia Anatolikis Attikis,GR
35.35301,24.43428,Atsipopoulon,Crete,Nomos Rethymnis,GR
37.97945,23.71622,Athens,Attica,Nomarchia Athinas,GR
37.81675,22.92939,Athikia,Peloponnese,Nomos Korinthias,GR
38.65111,22.99917,Atalanti,Central Greece,Nomos Fthiotidos,GR
37.40317,22.7303,Astros,Peloponnese,Nomos Arkadias,GR
36.55,26.35,Astypalaia,South Aegean,Nomos Dodekanisou,GR
38.53556,21.08135,Astakos,West Greece,Nomos Aitolias kai Akarnanias,GR
37.93955,22.82223,Assos,Peloponnese,Nomos Korinthias,GR
38.06134,23.58971,Aspropyrgos,Attica,Nomarchia Dytikis Attikis,GR
39.82328,20.72862,Asprangeloi,Epirus,Nomos Ioanninon,GR
36.73333,22.86667,Asopos,Peloponnese,Nomos Lakonias,GR
38.3,23.5,Asopia,Central Greece,Nomos Voiotias,GR
37.54431,22.86435,Asini,Peloponnese,Nomos Argolidos,GR
35.04321,25.09277,Asimion,Crete,Nomos Irakleiou,GR
37.90594,23.75035,Argyroupoli,Attica,Nomarchia Athinas,GR
39.82567,22.30689,Argyropouli,Thessaly,Nomos Larisis,GR
39.40194,21.89649,Artesiano,Thessaly,Nomos Kardhitsas,GR
39.16056,20.98528,Arta,Epirus,Nomos Artas,GR
38.35,23.48333,Arma,Central Greece,Nomos Voiotias,GR
38.7,21.03333,Archontochorion,West Greece,Nomos Aitolias kai Akarnanias,GR
37.64788,21.6271,Archaia Olympia,West Greece,Nomos Ileias,GR
37.90953,22.88353,Arkhaia Korinthos,Peloponnese,Nomos Korinthias,GR
35.14634,25.26538,Arkalochori,Crete,Nomos Irakleiou,GR
37.1,22,Aris,Peloponnese,Nomos Messinias,GR
37.57372,22.83539,Aria,Peloponnese,Nomos Argolidos,GR
38.18109,20.48903,Argostolion,Ionian Islands,Nomos Kefallinias,GR
37.63333,22.73333,Argos,Peloponnese,Nomos Argolidos,GR
39.23333,23.21667,Argalasti,Thessaly,Nomos Magnisias,GR
37.15,22.03333,Arfara,Peloponnese,Nomos Messinias,GR
38.48333,22.58333,Arachova,Central Greece,Nomos Voiotias,GR
39.34722,21.45833,Anthiro,Thessaly,Nomos Kardhitsas,GR
38.85,22.47906,Anthili,Central Greece,Nomos Fthiotidos,GR
35.29084,24.88412,Anogeia,Crete,Nomos Rethymnis,GR
37.44997,24.93562,Ano Syros,South Aegean,Nomos Kykladon,GR
37.45,25.4,Ano Mera,South Aegean,Nomos Kykladon,GR
38.08333,23.7,Ano Liosia,Attica,Nomarchia Dytikis Attikis,GR
39.32763,23.05395,Ano Lekhonia,Thessaly,Nomos Magnisias,GR
37.28333,21.81667,Ano Kopanakion,Peloponnese,Nomos Messinias,GR
38.26667,21.83333,Ano Kastritsion,West Greece,Nomos Achaias,GR
39.25,21.18528,Ano Kalentini,Epirus,Nomos Artas,GR
38.13267,23.85874,Anoixi,Attica,Nomarchia Anatolikis Attikis,GR
37.71051,23.34659,Megalochori,Attica,Nomos Piraios,GR
38.56585,21.29631,Angelokastro,West Greece,Nomos Aitolias kai Akarnanias,GR
39.08658,20.923,Aneza,Epirus,Nomos Artas,GR
37.83333,24.93333,Andros,South Aegean,Nomos Kykladon,GR
37.90588,21.26936,Andravida,West Greece,Nomos Ileias,GR
38.33014,21.76413,Antirrio,West Greece,Nomos Aitolias kai Akarnanias,GR
37.03333,25.08333,Antiparos,South Aegean,Nomos Kykladon,GR
36.81083,27.09972,Antimacheia,South Aegean,Nomos Dodekanisou,GR
39.18996,22.09308,Anavra,Thessaly,Nomos Kardhitsas,GR
37.73414,23.94389,Anavyssos,Attica,Nomarchia Anatolikis Attikis,GR
39.63531,20.86578,Anatoli,Epirus,Nomos Ioanninon,GR
35.3185,25.56642,Paralia Milatou,Crete,Nomos Lasithiou,GR
36.35,25.76667,Anafi,South Aegean,Nomos Kykladon,GR
36.83175,25.89821,Amorgos,South Aegean,Nomos Kykladon,GR
38.525,22.37306,Amfissa,Central Greece,Nomos Fokidos,GR
38.85944,21.16639,Amfilochia,West Greece,Nomos Aitolias kai Akarnanias,GR
38.63912,22.59171,Amfikleia,Central Greece,Nomos Fthiotidos,GR
39.74481,22.36575,Ampelona,Thessaly,Nomos Larisis,GR
37.75809,20.87248,Ambelokipoi,Ionian Islands,Nomos Zakynthou,GR
37.94902,23.52445,Ampelakia,Attica,Nomos Piraios,GR
38.05,23.8,Marousi,Attica,Nomarchia Athinas,GR
38.393,23.88492,Amarynthos,Central Greece,Nomos Evvoias,GR
37.8,21.35,Amaliada,West Greece,Nomos Ileias,GR
39.18222,22.75944,Almyros,Thessaly,Nomos Magnisias,GR
39.37039,22.9835,Alli Meria,Thessaly,Nomos Magnisias,GR
38.41667,24.03333,Aliveri,Central Greece,Nomos Evvoias,GR
38.36667,23.1,Aliartos,Central Greece,Nomos Voiotias,GR
37.65,21.53333,Alfiousa,West Greece,Nomos Ileias,GR
38.15469,22.3183,Akrata,West Greece,Nomos Achaias,GR
38.45,23.21667,Akraifnia,Central Greece,Nomos Voiotias,GR
38.08333,23.73333,Acharnes,Attica,Nomarchia Anatolikis Attikis,GR
38.14846,22.35426,Aiyira,West Greece,Nomos Achaias,GR
38.24861,22.08194,Aigio,West Greece,Nomos Achaias,GR
37.74667,23.4275,Aegina,Attica,Nomos Piraios,GR
38.43333,21.35,Aitoliko,West Greece,,GR
37.98333,23.68333,Aigaleo,Attica,Nomarchia Athinas,GR
37.92135,23.45877,Aianteio,Attica,Nomos Piraios,GR
38.62139,21.40778,Agrinio,West Greece,Nomos Aitolias kai Akarnanias,GR
39.34078,23.01258,Agria,Thessaly,Nomos Magnisias,GR
39.48586,21.84789,Agnantero,Thessaly,Nomos Kardhitsas,GR
38.45212,23.68775,Afration,Central Greece,Nomos Evvoias,GR
38.20332,23.83982,Afidnes,Attica,Nomarchia Anatolikis Attikis,GR
36.72506,24.44685,Adamas,South Aegean,Nomos Kykladon,GR
36.44083,28.2225,Rodos,South Aegean,Nomos Dodekanisou,GR
35.33977,25.15895,Nea Alikarnassos,Crete,Nomos Irakleiou,GR
36.41112,28.11893,Kremasti,South Aegean,Nomos Dodekanisou,GR
36.29354,28.16225,Afantou,South Aegean,Nomos Dodekanisou,GR
36.21492,28.11487,Archangelos,South Aegean,Nomos Dodekanisou,GR
36.09419,28.01565,Lardos,South Aegean,Nomos Dodekanisou,GR
36.875,27.20417,Ziparion,South Aegean,Nomos Dodekanisou,GR
39.15064,20.73636,Neos Oropos,Epirus,Nomos Prevezis,GR
41.0132,24.38132,Zygos,East Macedonia and Thrace,Nomos Kavalas,GR
40.6802,22.2645,Akrolimni,Central Macedonia,Nomos Pellis,GR
40.79194,22.4075,Giannitsa,Central Macedonia,Nomos Pellis,GR
40.62666,23.21566,Gerakarou,Central Macedonia,Nomos Thessalonikis,GR
41.06667,24.96667,Genissea,East Macedonia and Thrace,Nomos Xanthis,GR
40.73253,22.69359,Gefyra,Central Macedonia,Nomos Thessalonikis,GR
41.19206,24.10385,Xiropotamos,East Macedonia and Thrace,Nomos Dramas,GR
40.69028,21.62324,Xino Nero,West Macedonia,Nomos Florinis,GR
40.92713,23.17944,Xilopolis,Central Macedonia,Nomos Thessalonikis,GR
40.97437,25.42022,Xylagani,East Macedonia and Thrace,Nomos Rodopis,GR
41.13488,24.888,Xanthi,East Macedonia and Thrace,Nomos Xanthis,GR
40.19356,22.43203,Vrontou,Central Macedonia,Nomos Pierias,GR
41.31661,24.00215,Volakas,East Macedonia and Thrace,Nomos Dramas,GR
40.48654,22.31735,Vergina,Central Macedonia,Nomos Imathias,GR
40.52437,22.20242,Veroia,Central Macedonia,Nomos Imathias,GR
40.25532,22.07543,Velventos,West Macedonia,Nomos Kozanis,GR
40.76942,22.7088,Vathylakkos,Central Macedonia,Nomos Thessalonikis,GR
40.47966,23.13695,Vasilika,Central Macedonia,Nomos Thessalonikis,GR
41.17916,23.39602,Vamvakofyto,Central Macedonia,Nomos Serron,GR
41.17927,23.32022,Valtero,Central Macedonia,Nomos Serron,GR
40.26147,21.32533,Tsotili,West Macedonia,Nomos Kozanis,GR
40.95495,22.03763,Tsakoi,Central Macedonia,Nomos Pellis,GR
40.46898,22.9718,Trilofos,Central Macedonia,Nomos Thessalonikis,GR
40.59814,22.55733,Trikala,Central Macedonia,Nomos Imathias,GR
41.02878,26.29455,Tychero,East Macedonia and Thrace,Nomos Evrou,GR
40.64361,22.93086,Thessaloniki,Central Macedonia,Nomos Thessalonikis,GR
40.54712,23.01967,Thermi,Central Macedonia,Nomos Thessalonikis,GR
40.77806,24.70944,Thasos,East Macedonia and Thrace,Nomos Kavalas,GR
40.91643,23.48137,Terpni,Central Macedonia,Nomos Serron,GR
40.26805,22.46366,Svoronos,Central Macedonia,Nomos Pierias,GR
41.04144,23.31487,Strymoniko,Central Macedonia,Nomos Serron,GR
40.51406,23.82471,Stratonion,Central Macedonia,Nomos Chalkidikis,GR
40.66944,22.93806,Stavroupoli,Central Macedonia,Nomos Thessalonikis,GR
40.66667,23.7,Stavros,Central Macedonia,Nomos Thessalonikis,GR
40.58939,22.30861,Stavros,Central Macedonia,Nomos Imathias,GR
40.47274,23.09197,Souroti,Central Macedonia,Nomos Thessalonikis,GR
41.19194,26.29944,Soufli,East Macedonia and Thrace,Nomos Evrou,GR
40.99894,22.03254,Sosandra,Central Macedonia,Nomos Pellis,GR
40.81788,23.35546,Sochos,Central Macedonia,Nomos Thessalonikis,GR
41.23333,24.86667,Sminthi,East Macedonia and Thrace,Nomos Xanthis,GR
41.01871,23.51971,Skoutari,Central Macedonia,Nomos Serron,GR
41.12844,23.38174,Skotoussa,Central Macedonia,Nomos Serron,GR
40.76722,22.15194,Skydra,Central Macedonia,Nomos Pellis,GR
40.06032,22.5612,Leptokarya,Central Macedonia,Nomos Pierias,GR
41.11067,24.02755,Sitagroi,East Macedonia and Thrace,Nomos Dramas,GR
40.67045,22.80545,Sindos,Central Macedonia,Nomos Thessalonikis,GR
40.03874,23.94046,Sykia,Central Macedonia,Nomos Chalkidikis,GR
40.64944,22.95083,Sykies,Central Macedonia,Nomos Thessalonikis,GR
41.23499,23.38899,Sidirokastro,Central Macedonia,Nomos Serron,GR
40.26194,21.54417,Siatista,West Macedonia,Nomos Kozanis,GR
40.41307,22.54677,Sfendami,Central Macedonia,Nomos Pierias,GR
40.76874,22.12346,Sevastiana,Central Macedonia,Nomos Pellis,GR
40.17972,21.99444,Servia,West Macedonia,Nomos Kozanis,GR
41.08499,23.54757,Serres,Central Macedonia,Nomos Serron,GR
41.13382,24.99408,Selero,East Macedonia and Thrace,Nomos Xanthis,GR
40.09369,23.97859,Sarti,Central Macedonia,Nomos Chalkidikis,GR
41.02861,25.69306,Sapes,East Macedonia and Thrace,Nomos Rodopis,GR
40.47333,25.52222,Samothraki,East Macedonia and Thrace,Nomos Evrou,GR
40.92055,23.97489,Rodolivos,Central Macedonia,Nomos Serron,GR
40.73331,22.13674,Rizo,Central Macedonia,Nomos Pellis,GR
40.35061,22.21079,Rizomata,Central Macedonia,Nomos Imathias,GR
41.6249,26.42771,Rizia,East Macedonia and Thrace,Nomos Evrou,GR
40.78373,22.088,Rizari,Central Macedonia,Nomos Pellis,GR
40.28835,22.28361,Ritini,Central Macedonia,Nomos Pierias,GR
40.65806,22.99378,Pefka,Central Macedonia,Nomos Thessalonikis,GR
40.51472,21.67861,Ptolemaida,West Macedonia,Nomos Kozanis,GR
41.08266,24.18968,Ftelia,East Macedonia and Thrace,Nomos Dramas,GR
41.06825,23.3903,Provatas,Central Macedonia,Nomos Serron,GR
40.94411,24.00118,Proti,Central Macedonia,Nomos Serron,GR
41.18333,23.96667,Prosotsani,East Macedonia and Thrace,Nomos Dramas,GR
41.02517,22.00437,Promachoi,Central Macedonia,Nomos Pellis,GR
40.79826,22.66659,Prochoma,Central Macedonia,Nomos Thessalonikis,GR
40.81373,22.16166,Profitis Ilias,Central Macedonia,Nomos Pellis,GR
40.71633,24.72859,Potamia,East Macedonia and Thrace,Nomos Kavalas,GR
40.28405,23.29549,Portaria,Central Macedonia,Nomos Chalkidikis,GR
41.20885,23.28325,Pontismeno,Central Macedonia,Nomos Serron,GR
40.37704,23.44135,Polygyros,Central Macedonia,Nomos Chalkidikis,GR
40.66671,22.94881,Polichni,Central Macedonia,Nomos Thessalonikis,GR
40.99444,22.56909,Polykastro,Central Macedonia,Nomos Kilkis,GR
40.92598,22.01634,Polykarpi,Central Macedonia,Nomos Pellis,GR
40.47276,22.9579,Plagiari,Central Macedonia,Nomos Thessalonikis,GR
40.64241,22.53458,Platy,Central Macedonia,Nomos Imathias,GR
40.20083,22.02488,Platanorevma,West Macedonia,Nomos Kozanis,GR
40.62643,22.73291,Chalastra,Central Macedonia,Nomos Thessalonikis,GR
40.59918,22.98613,Pylaia,Central Macedonia,Nomos Thessalonikis,GR
41.1947,24.01731,Petroussa,East Macedonia and Thrace,Nomos Dramas,GR
41.08742,24.84092,Petrochori,East Macedonia and Thrace,Nomos Xanthis,GR
41.10056,24.89847,Peteinos,East Macedonia and Thrace,Nomos Xanthis,GR
40.54881,23.1654,Peristera,Central Macedonia,Nomos Thessalonikis,GR
40.27443,22.54164,Peristasi,Central Macedonia,Nomos Pierias,GR
40.49874,22.92617,Peraia,Central Macedonia,Nomos Thessalonikis,GR
40.95755,26.26577,Peplos,East Macedonia and Thrace,Nomos Evrou,GR
40.81902,22.41903,Pentaplatano,Central Macedonia,Nomos Pellis,GR
40.74296,22.85256,Pentalofos,Central Macedonia,Nomos Thessalonikis,GR
40.76169,22.52637,Pella,Central Macedonia,Nomos Pellis,GR
40.91013,22.87253,Pedino,Central Macedonia,Nomos Kilkis,GR
40.56071,22.18545,Patrida,Central Macedonia,Nomos Imathias,GR
41.26667,24.5,Paranesti,East Macedonia and Thrace,Nomos Dramas,GR
40.2671,22.59615,Paralia,Central Macedonia,Nomos Pierias,GR
40.83866,21.49793,Pappagiannis,West Macedonia,Nomos Florinis,GR
40.58779,23.0315,Panorama,Central Macedonia,Nomos Thessalonikis,GR
40.90495,24.35083,Palaio Tsifliki,East Macedonia and Thrace,Nomos Kavalas,GR
40.80223,22.36158,Axos,Central Macedonia,Nomos Pellis,GR
40.87068,23.90121,Palaiokomi,Central Macedonia,Nomos Serron,GR
40.94338,24.17747,Palaiochori,East Macedonia and Thrace,Nomos Kavalas,GR
40.49186,23.64928,Palaiochori,Central Macedonia,Nomos Chalkidikis,GR
40.78283,22.27388,Palaifyto,Central Macedonia,Nomos Pellis,GR
41.30506,24.89438,Pachni,East Macedonia and Thrace,Nomos Xanthis,GR
40.33333,23.98333,Ouranoupolis,Central Macedonia,Nomos Chalkidikis,GR
40.29451,23.54332,Ormylia,Central Macedonia,Nomos Chalkidikis,GR
41.50306,26.52972,Orestiada,East Macedonia and Thrace,Nomos Evrou,GR
40.73083,22.91722,Oraiokastro,Central Macedonia,Nomos Thessalonikis,GR
40.6361,22.38884,Nisi,Central Macedonia,Nomos Imathias,GR
40.22204,23.66837,Nikiti,Central Macedonia,Nomos Chalkidikis,GR
40.94739,24.14311,Nikisiani,East Macedonia and Thrace,Nomos Kavalas,GR
40.90528,23.49944,Nigrita,Central Macedonia,Nomos Serron,GR
40.41278,21.06222,Nestorio,West Macedonia,Nomos Kastorias,GR
41.0239,23.60927,Neos Skopos,Central Macedonia,Nomos Serron,GR
40.81872,22.35489,Neos Mylotopos,Central Macedonia,Nomos Pellis,GR
40.0961,23.78323,Neos Marmaras,Central Macedonia,Nomos Chalkidikis,GR
41.09397,23.64376,Neo Souli,Central Macedonia,Nomos Serron,GR
40.49605,22.98794,Neo Rysi,Central Macedonia,Nomos Thessalonikis,GR
41.27459,23.29381,Neo Petritsi,Central Macedonia,Nomos Serron,GR
40.80826,22.70733,Neo Agioneri,Central Macedonia,Nomos Kilkis,GR
40.73817,22.87557,Neochorouda,Central Macedonia,Nomos Thessalonikis,GR
41.51131,26.4574,Neochori,East Macedonia and Thrace,Nomos Evrou,GR
41.05231,23.57997,Neochori,Central Macedonia,Nomos Serron,GR
40.49863,22.91192,Neoi Epivates,Central Macedonia,Nomos Thessalonikis,GR
41.03204,23.8287,Nea Zichni,Central Macedonia,Nomos Serron,GR
41.58449,26.54318,Nea Vyssa,East Macedonia and Thrace,Nomos Evrou,GR
40.30575,23.2066,Nea Triglia,Central Macedonia,Nomos Chalkidikis,GR
40.84084,22.92163,Nea Santa,Central Macedonia,Nomos Kilkis,GR
40.38119,23.92374,Nea Roda,Central Macedonia,Nomos Chalkidikis,GR
40.19409,23.32832,Nea Poteidaia,Central Macedonia,Nomos Chalkidikis,GR
40.26537,23.20376,Nea Plagia,Central Macedonia,Nomos Chalkidikis,GR
40.83854,24.3013,Nea Peramos,East Macedonia and Thrace,Nomos Kavalas,GR
40.76516,22.49173,Nea Pella,Central Macedonia,Nomos Pellis,GR
40.29147,23.34205,Olynthos,Central Macedonia,Nomos Chalkidikis,GR
40.2439,23.28484,Nea Moudhania,Central Macedonia,Nomos Chalkidikis,GR
40.46371,22.8617,Nea Michaniona,Central Macedonia,Nomos Thessalonikis,GR
40.75158,22.76904,Nea Mesimvria,Central Macedonia,Nomos Thessalonikis,GR
40.60985,22.68196,Nea Malgara,Central Macedonia,Nomos Thessalonikis,GR
40.68785,22.84582,Nea Magnisia,Central Macedonia,Nomos Thessalonikis,GR
40.96148,24.51132,Nea Karvali,East Macedonia and Thrace,Nomos Kavalas,GR
40.90621,24.70726,Nea Karya,East Macedonia and Thrace,Nomos Kavalas,GR
40.31312,23.06343,Nea Kallikrateia,Central Macedonia,Nomos Chalkidikis,GR
40.86442,24.3165,Nea Iraklitsa,East Macedonia and Thrace,Nomos Kavalas,GR
40.13333,23.39754,Nea Fokaia,Central Macedonia,Nomos Chalkidikis,GR
40.22923,22.49811,Nea Efesos,Central Macedonia,Nomos Pierias,GR
40.62558,23.44074,Nea Apollonia,Central Macedonia,Nomos Thessalonikis,GR
40.62944,22.06806,Naousa,Central Macedonia,Nomos Imathias,GR
41.19351,23.8157,Mikropolis,East Macedonia and Thrace,Nomos Dramas,GR
40.7043,22.54112,Mikro Monastiri,Central Macedonia,Nomos Thessalonikis,GR
40.84098,22.77483,Mikrokampos,Central Macedonia,Nomos Kilkis,GR
41.24384,24.92084,Myki,East Macedonia and Thrace,Nomos Xanthis,GR
40.50252,21.1611,Mesopotamia,West Macedonia,Nomos Kastorias,GR
40.41344,23.0075,Mesimeri,Central Macedonia,Nomos Thessalonikis,GR
40.65829,22.89712,Menemeni,Central Macedonia,Nomos Thessalonikis,GR
40.83434,21.58426,Meliti,West Macedonia,Nomos Florinis,GR
40.76796,22.92858,Melissochori,Central Macedonia,Nomos Thessalonikis,GR
40.51685,22.39599,Meliki,Central Macedonia,Nomos Imathias,GR
40.44505,23.67999,Megali Panagia,Central Macedonia,Nomos Chalkidikis,GR
40.78243,22.15629,Mavrovouni,Central Macedonia,Nomos Pellis,GR
40.89427,23.75048,Mavrothalassa,Central Macedonia,Nomos Serron,GR
40.51224,21.32038,Mavrochori,West Macedonia,Nomos Kastorias,GR
40.692,22.10099,Marina,Central Macedonia,Nomos Imathias,GR
40.50064,21.24446,Maniakoi,West Macedonia,Nomos Kastorias,GR
40.85677,22.21264,Mandalo,Central Macedonia,Nomos Pellis,GR
40.17169,22.48463,Dion,Central Macedonia,Nomos Pierias,GR
40.55125,22.24955,Makrochori,Central Macedonia,Nomos Imathias,GR
40.41551,22.60392,Makrygialos,Central Macedonia,Nomos Pierias,GR
40.58873,22.39976,Loutros,Central Macedonia,Nomos Imathias,GR
40.24395,22.38033,Lofos,Central Macedonia,Nomos Pierias,GR
40.12625,22.15753,Livadi,Thessaly,Nomos Larisis,GR
40.03455,21.94279,Livadero,West Macedonia,Nomos Kozanis,GR
40.10056,22.49778,Litochoro,Central Macedonia,Nomos Pierias,GR
40.74533,22.97982,Liti,Central Macedonia,Nomos Thessalonikis,GR
40.62741,24.5765,Limenaria,East Macedonia and Thrace,Nomos Kavalas,GR
41.06413,25.6857,Lykeio,East Macedonia and Thrace,Nomos Rodopis,GR
40.63526,22.5082,Lianovergi,Central Macedonia,Nomos Imathias,GR
41.10029,23.49658,Lefkonas,Central Macedonia,Nomos Serron,GR
40.72351,23.0042,Lagyna,Central Macedonia,Nomos Thessalonikis,GR
41.26957,26.38522,Lavara,East Macedonia and Thrace,Nomos Evrou,GR
40.75,23.06667,Lagkadas,Central Macedonia,Nomos Thessalonikis,GR
40.39139,23.05578,Lakkoma,Central Macedonia,Nomos Chalkidikis,GR
41.45102,26.46067,Lagos,East Macedonia and Thrace,Nomos Evrou,GR
40.26349,21.8176,Krokos,West Macedonia,Nomos Kozanis,GR
40.84184,22.98292,Krithia,Central Macedonia,Nomos Thessalonikis,GR
40.95962,22.85929,Kristoni,Central Macedonia,Nomos Kilkis,GR
41.01396,24.29647,Krinides,East Macedonia and Thrace,Nomos Kavalas,GR
40.68738,22.30516,Krya Vrysi,Central Macedonia,Nomos Pellis,GR
40.30069,21.78896,Kozani,West Macedonia,Nomos Kozanis,GR
40.54652,22.31795,Kouloura,Central Macedonia,Nomos Imathias,GR
40.77778,22.57194,Koufalia,Central Macedonia,Nomos Thessalonikis,GR
40.31659,22.58817,Korinos,Central Macedonia,Nomos Pierias,GR
40.60286,22.50681,Koryfi,Central Macedonia,Nomos Imathias,GR
40.63382,22.12893,Kopanos,Central Macedonia,Nomos Imathias,GR
40.04861,20.75667,Konitsa,Epirus,Nomos Ioanninon,GR
40.22754,22.461,Kontariotissa,Central Macedonia,Nomos Pierias,GR
41.11917,25.40535,Komotini,East Macedonia and Thrace,Nomos Rodopis,GR
40.59057,21.77671,Komnina,West Macedonia,Nomos Kozanis,GR
40.75662,23.13377,Kolchikon,Central Macedonia,Nomos Thessalonikis,GR
40.47888,22.48319,Kolindros,Central Macedonia,Nomos Pierias,GR
40.9269,24.30805,Kokkinochoma,East Macedonia and Thrace,Nomos Kavalas,GR
41.21282,23.30035,Koimisi,Central Macedonia,Nomos Serron,GR
40.33055,21.79102,Koila,West Macedonia,Nomos Kozanis,GR
40.4314,21.85806,Kleitos,West Macedonia,Nomos Kozanis,GR
40.56632,22.59033,Kleidi,Central Macedonia,Nomos Imathias,GR
40.37399,22.57862,Kitros,Central Macedonia,Nomos Pierias,GR
41.099,24.28915,Kyria,East Macedonia and Thrace,Nomos Dramas,GR
41.57542,26.22905,Kyprinos,East Macedonia and Thrace,Nomos Evrou,GR
41.14788,24.93869,Kimmeria,East Macedonia and Thrace,Nomos Xanthis,GR
40.61354,22.69278,Kymina,Central Macedonia,Nomos Thessalonikis,GR
40.99302,22.87433,Kilkis,Central Macedonia,Nomos Kilkis,GR
40.98556,24.69389,Chrysoupolis,East Macedonia and Thrace,Nomos Kavalas,GR
41.05806,23.65108,Chryso,Central Macedonia,Nomos Serron,GR
40.93328,24.71088,Chrysochori,East Macedonia and Thrace,Nomos Kavalas,GR
41.18097,23.23551,Chrysochorafa,Central Macedonia,Nomos Serron,GR
40.60954,23.10014,Chortiatis,Central Macedonia,Nomos Thessalonikis,GR
41.13056,24.20843,Choristi,East Macedonia and Thrace,Nomos Dramas,GR
41.26031,23.37279,Charopo,Central Macedonia,Nomos Serron,GR
40.73184,22.59992,Chalkidona,Central Macedonia,Nomos Thessalonikis,GR
40.85591,24.70595,Keramoti,East Macedonia and Thrace,Nomos Kavalas,GR
41.56225,26.5147,Kavyli,East Macedonia and Thrace,Nomos Evrou,GR
40.71539,23.04588,Kavallari,Central Macedonia,Nomos Thessalonikis,GR
40.93959,24.40687,Kavala,East Macedonia and Thrace,Nomos Kavalas,GR
40.42906,23.02978,Kato Scholari,Central Macedonia,Nomos Thessalonikis,GR
41.35,23.86667,Kato Nevrokopi,East Macedonia and Thrace,Nomos Dramas,GR
40.25403,22.34342,Kato Milia,Central Macedonia,Nomos Pierias,GR
40.9721,21.94664,Loutraki,Central Macedonia,Nomos Pellis,GR
40.75754,22.17962,Kato Lipochori,Central Macedonia,Nomos Pellis,GR
41.02119,23.48336,Kato Kamila,Central Macedonia,Nomos Serron,GR
40.26956,22.50608,Katerini,Central Macedonia,Nomos Pierias,GR
